"location_id","street_name","zip_code","state"
"1847","Ap #801-5334 Nec, Street","821167","Odisha"
"1848","447-5668 Sit St.","323425","Odisha"
"1849","577-4098 Sapien. Av.","221277","Jammu and Kashmir"
"1850","Ap #204-9160 Ligula. St.","633712","Meghalaya"
"1851","461-1061 Vitae, St.","466675","Bihar"
"1852","600-6472 Integer St.","982886","Punjab"
"1853","P.O. Box 762, 3198 Euismod Rd.","647388","Jammu and Kashmir"
"1854","4504 Libero. Rd.","882170","Kerala"
"1855","377-8517 Urna. Rd.","212655","Lakshadweep"
"1856","959-4462 Tortor. Av.","614148","Manipur"
"1857","Ap #383-467 Quis Avenue","903928","Punjab"
"1858","Ap #880-5885 Quisque Street","246834","Delhi"
"1859","675-1683 Eget Ave","221505","Haryana"
"1860","922-1156 Luctus St.","165743","Manipur"
"1861","Ap #827-9032 Dui St.","684344","Sikkim"
"1862","P.O. Box 343, 4900 Mauris Road","918154","Assam"
"1863","Ap #321-7113 Sed St.","216055","Kerala"
"1864","862-7413 Tincidunt Rd.","875125","Tripura"
"1865","Ap #513-2695 Nibh. Rd.","836868","Assam"
"1866","P.O. Box 361, 7787 Adipiscing St.","272595","Pondicherry"
"1867","122-3166 Penatibus Road","672218","Haryana"
"1868","538-372 Scelerisque, Road","786246","Manipur"
"1869","315-1417 Ligula Street","516042","Rajasthan"
"1870","362 Justo Rd.","504884","Jharkhand"
"1871","3919 Dignissim St.","633394","Dadra and Nagar Haveli"
"1872","961-8320 A St.","640935","Uttarakhand"
"1873","468-6628 Mauris Rd.","288508","Assam"
"1874","749-2452 Suspendisse St.","582181","Tamil Nadu"
"1875","Ap #822-4938 Donec Avenue","891566","Arunachal Pradesh"
"1876","124-4554 Nunc. Street","772568","Jharkhand"
"1877","Ap #548-4091 Quisque Av.","636444","Andhra Pradesh"
"1878","268-9062 Eleifend, Avenue","572294","Andaman and Nicobar Islands"
"1879","299-4789 Ac Av.","666724","Odisha"
"1880","P.O. Box 553, 2740 Sed Rd.","294893","West Bengal"
"1881","Ap #481-1325 Vulputate, St.","764187","Uttarakhand"
"1882","2327 Sed Av.","212826","Punjab"
"1883","Ap #580-3884 Pede St.","695312","Uttarakhand"
"1884","542-9849 Ipsum Ave","525133","Goa"
"1885","Ap #764-2712 Vitae St.","335751","Nagaland"
"1886","Ap #384-8305 Convallis Road","942735","Odisha"
"1887","5567 Hendrerit Ave","424641","Tripura"
"1888","P.O. Box 376, 4145 Quis Avenue","847784","Arunachal Pradesh"
"1889","2286 Metus. St.","364046","Karnataka"
"1890","P.O. Box 190, 2765 Fermentum Rd.","662493","Delhi"
"1891","P.O. Box 136, 369 Neque. St.","214162","Manipur"
"1892","8209 Etiam Av.","131563","Andhra Pradesh"
"1893","Ap #550-7235 Eu, Road","548709","Haryana"
"1894","925-8145 Facilisis Avenue","932845","Andhra Pradesh"
"1895","4248 Nullam St.","656878","Maharastra"
"1896","916-5701 Vel, Ave","751232","Kerala"
"1897","P.O. Box 183, 3029 Est Rd.","184668","Arunachal Pradesh"
"1898","628-5402 Lobortis Av.","103293","Tamil Nadu"
"1899","809-9885 Eu Road","154645","Sikkim"
"1900","Ap #642-9714 Quisque St.","577011","Assam"
"1901","566-6290 Pretium Avenue","267853","Pondicherry"
"1902","289-4880 Aliquam Rd.","673966","Sikkim"
"1903","5536 Vel, Street","324341","Pondicherry"
"1904","Ap #120-5708 Ac Av.","276445","Goa"
"1905","P.O. Box 247, 2207 Dolor. Av.","124832","Pondicherry"
"1906","970-2991 Eu, St.","210876","Bihar"
"1907","P.O. Box 780, 6098 Conubia St.","736055","Sikkim"
"1908","197 Turpis St.","515866","Andaman and Nicobar Islands"
"1909","253-4449 Commodo Road","548567","Chhattisgarh"
"1910","4783 Arcu. Av.","784614","Delhi"
"1911","Ap #370-5035 Orci Avenue","297184","Madhya Pradesh"
"1912","5872 Adipiscing St.","537409","Haryana"
"1913","P.O. Box 335, 4858 Velit. Rd.","795117","Delhi"
"1914","3449 Magna Street","607938","Chandigarh"
"1915","173-9058 Vulputate St.","739353","Kerala"
"1916","288-1377 Aliquam Avenue","115777","Delhi"
"1917","Ap #958-151 Tellus Av.","857414","Delhi"
"1918","476-5356 Euismod Street","468553","Kerala"
"1919","Ap #997-7625 Morbi Rd.","296947","Manipur"
"1920","417-6982 Tellus. Road","305215","Kerala"
"1921","793-4733 Ut Av.","793672","Punjab"
"1922","430 Elementum St.","816836","Chhattisgarh"
"1923","158-4326 Ac St.","213418","Maharastra"
"1924","Ap #890-8854 Velit. Road","405397","Sikkim"
"1925","8574 Aliquam Rd.","164383","Bihar"
"1926","2977 Fringilla St.","505542","Gujarat"
"1927","8349 Leo, Ave","353463","Nagaland"
"1928","3190 Hymenaeos. Rd.","827206","Goa"
"1929","Ap #360-5124 Odio. Avenue","162958","Uttar Pradesh"
"1930","P.O. Box 151, 3297 Egestas Street","486253","Uttarakhand"
"1931","981-5485 Iaculis Road","382764","Meghalaya"
"1932","Ap #387-6344 Imperdiet Street","385943","Kerala"
"1933","Ap #181-1375 Sed Rd.","157278","Kerala"
"1934","Ap #214-3524 Maecenas St.","573552","Uttarakhand"
"1935","9961 Dictum. Ave","301514","Sikkim"
"1936","Ap #790-7005 Blandit St.","244255","Meghalaya"
"1937","P.O. Box 919, 8501 Adipiscing Rd.","287981","Lakshadweep"
"1938","642-2955 Amet Street","608914","Kerala"
"1939","Ap #393-9059 Pede Street","775318","Manipur"
"1940","2286 Nullam Ave","628847","Jammu and Kashmir"
"1941","P.O. Box 129, 681 Aliquam Ave","477454","Bihar"
"1942","Ap #724-3392 Gravida Rd.","445520","Haryana"
"1943","P.O. Box 305, 2593 Dui. Av.","635664","Tamil Nadu"
"1944","7806 Phasellus Rd.","780272","Madhya Pradesh"
"1945","Ap #694-9660 Sed Road","238684","Tripura"
"1946","P.O. Box 808, 2490 Ultrices Rd.","744634","Haryana"
"1947","1918 Lacus. Rd.","528684","Lakshadweep"
"1948","257-6350 Dui. Ave","441555","Gujarat"
"1949","6675 Et Ave","554368","Andaman and Nicobar Islands"
"1950","3051 Ipsum Street","818376","Jharkhand"
"1951","937-9668 Sit St.","435768","Chandigarh"
"1952","3696 Mollis. Rd.","769797","Sikkim"
"1953","806-8011 Ligula. Rd.","262615","Chandigarh"
"1954","5756 Magnis Rd.","482833","West Bengal"
"1955","463-4278 Risus. Rd.","588929","Odisha"
"1956","932-2399 Massa Av.","975226","Himachal Pradesh"
"1957","Ap #876-3415 Facilisis Rd.","723628","West Bengal"
"1958","492-4372 Magna Street","684119","Mizoram"
"1959","P.O. Box 186, 7986 Bibendum. Av.","814726","Odisha"
"1960","Ap #178-5285 Nonummy. Road","936437","Dadra and Nagar Haveli"
"1961","Ap #306-2290 Mauris St.","762306","Sikkim"
"1962","Ap #505-5848 Vestibulum Rd.","767881","Madhya Pradesh"
"1963","176-4501 Donec Avenue","863825","Kerala"
"1964","250-2728 Accumsan Street","748942","Himachal Pradesh"
"1965","P.O. Box 381, 1208 Hendrerit Rd.","445337","Daman and Diu"
"1966","6783 Tincidunt Ave","298183","Andhra Pradesh"
"1967","886-5582 Dapibus Rd.","926389","Chandigarh"
"1968","Ap #953-4498 Elit Road","115580","Sikkim"
"1969","Ap #206-7868 Cras Rd.","711107","Pondicherry"
"1970","P.O. Box 990, 4638 Mauris, Ave","774715","Odisha"
"1971","Ap #680-5425 In Street","853171","Odisha"
"1972","Ap #975-4879 Cum Ave","613728","Jharkhand"
"1973","222-9490 Euismod Rd.","587054","Sikkim"
"1974","Ap #695-8882 Odio. Ave","472154","Tamil Nadu"
"1975","212-3310 Et Avenue","103356","Jammu and Kashmir"
"1976","773-8762 Imperdiet Rd.","391929","Sikkim"
"1977","587-9666 Ligula. Avenue","242683","Sikkim"
"1978","645-1766 Auctor Street","647833","Madhya Pradesh"
"1979","711-9344 Rutrum, Ave","477462","Kerala"
"1980","2020 Metus Av.","568180","Delhi"
"1981","P.O. Box 743, 137 Tellus St.","452521","Madhya Pradesh"
"1982","402-4812 Vitae St.","522366","Tamil Nadu"
"1983","P.O. Box 596, 8373 Consectetuer St.","361743","Uttar Pradesh"
"1984","610-7490 Cras Road","612381","Odisha"
"1985","Ap #441-4946 Tellus. Street","611701","Kerala"
"1986","2016 Ultricies Road","731836","Assam"
"1987","Ap #495-8115 Vitae Rd.","426198","Meghalaya"
"1988","4325 Elit Rd.","245621","Chandigarh"
"1989","927-9923 Nisl. Street","817102","Goa"
"1990","Ap #893-7448 Egestas Street","511345","Chandigarh"
"1991","235-759 Condimentum Ave","545083","Uttar Pradesh"
"1992","580 Massa Rd.","935627","Lakshadweep"
"1993","Ap #399-5538 Tempor, Rd.","385452","Chandigarh"
"1994","839-6282 Eu Street","483444","Nagaland"
"1995","102 Mus. Rd.","732223","Assam"
"1996","1716 At, St.","218025","Nagaland"
"1997","515-7759 Pede, Road","276371","Uttar Pradesh"
"1998","P.O. Box 448, 2708 Adipiscing Avenue","364647","Dadra and Nagar Haveli"
"1999","578-8488 Erat Av.","537472","Odisha"
"2000","Ap #273-2670 Augue St.","921287","Uttar Pradesh"
